word_count,avg_sentence_length,punctuation_count,cap_word_count,title_words_count,review_rating,word2vec_prob,helpfulness_rate
1090,14.21794872,3,27,12,2,0.575933395,0.916666667
257,23.63636364,0,9,4,4,0.575787278,0.904761905
364,17.52380952,0,11,2,4,0.572402975,0.75
146,16.88888889,2,5,6,5,0.574323338,0.666666667
142,10.21428571,5,2,13,5,0.573786719,0.942257218
17,8.5,1,3,1,5,0.568669188,0.214285714
67,22.33333333,0,1,5,5,0.571830275,0.666666667
780,17.29787234,24,8,9,1,0.575080994,0.375
163,20.5,0,2,4,3,0.573923862,0.833333333
28,10,1,0,1,4,0.577712042,0.6
47,6.5,2,0,2,1,0.576487711,0.714285714
31,10.66666667,0,4,2,5,0.561743201,0.285714286
196,17.81818182,3,16,8,1,0.571946249,0.4
27,27,0,0,2,5,0.573570705,0.166666667
298,30,1,0,4,5,0.578844488,0.869565217
177,16.27272727,5,17,1,1,0.571267544,0.2
49,16.33333333,1,3,3,4,0.57224195,0.571428571
135,11.58333333,4,6,5,1,0.571434561,0.428571429
114,16.28571429,0,1,6,5,0.573417843,0.5
213,10.52380952,6,26,3,5,0.573477721,0.333333333
28,9.666666667,1,1,3,4,0.576560509,0.5
150,16.66666667,1,1,3,3,0.571096619,0.857142857
420,16.96,0,4,3,3,0.578243428,0.85
82,16.4,0,8,8,1,0.56941417,0.285714286
936,19.16326531,6,28,7,3,0.575928559,0.333333333
104,52,7,9,1,5,0.56913074,0.75
210,12.76470588,8,8,7,4,0.573194385,0.857142857
126,11.45454545,0,1,6,5,0.576293325,1
87,21.75,0,87,9,3,0.543019547,0.166666667
365,17.38095238,0,14,4,2,0.573259963,0.714285714
218,12.88235294,0,6,2,5,0.577460655,0.888888889
117,19.5,4,12,8,4,0.570982982,0.428571429
272,15.22222222,0,10,8,5,0.574739777,0.833333333
31,10.33333333,0,4,6,1,0.564764065,0.111111111
318,16.2,9,15,9,5,0.572021411,0.941176471
49,16.33333333,0,1,2,1,0.574273937,0.235294118
133,17,0,4,9,5,0.574590221,0.2
56,18.66666667,0,1,5,3,0.578585138,0.333333333
227,22.8,4,7,4,2,0.574399888,0.4
62,15.75,1,10,5,2,0.5779804,0.333333333
56,11.4,0,0,5,4,0.5741996,0.333333333
139,11.58333333,3,18,5,4,0.565301362,0.25
68,13.8,1,3,3,5,0.572077222,0.8
288,32.55555556,0,9,10,4,0.577887432,0.833333333
23,11.5,0,3,7,2,0.562191572,0.4
174,21.75,0,5,4,4,0.575015565,0.75
28,7,0,0,2,2,0.567272348,0.4
37,19,2,37,1,5,0.535797214,0.571428571
186,15.83333333,0,5,9,2,0.570564018,0.5
96,13.71428571,0,6,4,2,0.571947931,0.272727273
448,23.78947368,0,13,4,2,0.577945363,0.571428571
99,8.333333333,0,3,4,2,0.570523964,0.1
416,14.89285714,3,11,9,5,0.577009673,1
304,22.14285714,2,13,13,3,0.574383461,0.714285714
73,14.6,0,1,4,2,0.57023753,0.4
374,26.92857143,0,0,8,2,0.579273362,0.5
89,7.5,0,0,11,2,0.576459156,0
332,16.14285714,3,3,5,1,0.577688871,0.666666667
166,14,1,2,5,4,0.578545596,0.939393939
312,16.73684211,1,3,5,5,0.577778407,0.7
124,17.71428571,0,0,9,4,0.579103842,1
436,17.64,0,9,5,4,0.577781973,0.923076923
514,18.17241379,3,9,6,4,0.577435997,0.8
898,17.22641509,1,21,5,3,0.57735127,0.2
242,17.57142857,0,10,9,3,0.576443095,0.666666667
163,11.85714286,0,3,4,4,0.573468017,0.583333333
82,20.75,0,2,6,2,0.580228824,0.8
254,6.58974359,5,10,3,2,0.570285206,0.6
133,12.18181818,2,31,5,5,0.570753611,0.833333333
43,8.8,1,4,3,1,0.567194458,0.571428571
382,16.08333333,0,15,8,1,0.572918478,0.666666667
37,12.33333333,0,0,2,1,0.574466939,0.571428571
475,30.25,2,5,10,5,0.578272474,0.904761905
249,18.07142857,0,5,3,1,0.570186471,0.7
290,19.33333333,0,4,9,5,0.572934616,0.875
545,16.20588235,0,1,7,3,0.579089273,0.111111111
96,10.77777778,4,1,7,4,0.572962053,0.818181818
525,16.12121212,2,9,4,4,0.575090398,0.4
27,13.5,0,1,4,3,0.573346493,0.6
58,11.6,0,2,3,5,0.57693011,0.857142857
78,11.57142857,2,1,3,1,0.571506347,0.5
153,14.27272727,0,11,11,1,0.57108398,0.777777778
230,38.83333333,0,6,3,2,0.578120646,0.625
46,9.2,2,5,4,1,0.567094589,0.666666667
130,19,0,3,6,1,0.5741393,0.555555556
160,16,3,13,10,1,0.570871911,0.693877551
92,10.22222222,1,2,6,5,0.573694365,0.142857143
82,20.25,0,2,4,1,0.570742832,0.571428571
94,24,0,6,9,1,0.571858875,0.384615385
520,14.56756757,1,12,10,2,0.57488407,0.166666667
365,23.0625,0,7,7,3,0.5769447,0.75
303,19.375,0,4,9,3,0.575210693,0.666666667
177,15.16666667,2,3,6,2,0.577959342,0.727272727
53,10.8,2,3,3,5,0.568997084,0.5
270,19.5,2,7,3,3,0.576682572,0.75
540,12.02173913,10,6,3,2,0.573413226,0.789473684
132,10.30769231,0,3,2,4,0.57293385,0
81,16.8,0,1,3,1,0.570878154,0.681818182
160,13.33333333,0,3,3,1,0.574626465,0.5
224,22.5,0,2,8,4,0.57726821,0.86
80,20,0,3,2,1,0.57180703,0.666666667
196,15.61538462,1,1,8,2,0.576501762,0.5
106,15.14285714,2,1,4,1,0.574758003,0.4
115,11.6,1,4,5,5,0.570687457,0.6
279,14.84210526,3,8,1,5,0.577095819,0.833333333
209,14,0,8,5,2,0.569732119,0.428571429
104,10.6,2,8,4,5,0.568138513,0.571428571
194,12.25,7,4,1,1,0.570698308,0.5
187,18.7,1,2,3,3,0.579590242,0.666666667
286,16.88235294,0,3,6,4,0.575480144,0.772727273
752,24.5483871,1,24,6,4,0.57474116,0.87254902
85,17.2,1,4,2,1,0.570654017,0.2
41,7.166666667,3,0,1,1,0.569447358,0.266666667
386,13.85714286,2,10,5,2,0.575249774,0.583333333
56,14.75,0,1,2,5,0.572580844,0.8
48,12.5,2,1,5,5,0.577941119,0.125
73,10.42857143,4,2,6,5,0.577378443,0.875
561,24.60869565,0,4,6,4,0.580832745,1
426,17.875,1,19,4,1,0.57540798,0.238095238
616,19.53125,4,18,2,5,0.577279485,0.857142857
525,105.8,0,19,5,3,0.572543436,0.083333333
315,16.94736842,0,7,5,5,0.575059463,0.75
262,14.61111111,5,7,17,1,0.572408578,0.142857143
25,5,0,0,5,1,0.572317444,0.058823529
22,7.666666667,1,0,2,1,0.575012616,0
24,8,0,1,1,1,0.564465984,0.111111111
208,21,1,1,5,4,0.577678571,0.4
166,15.54545455,2,6,5,5,0.576443618,0.833333333
341,16.09090909,2,5,7,3,0.578476019,0.636363636
30,7.5,1,0,3,5,0.58187272,0.714285714
149,16.88888889,0,2,4,1,0.577230428,0.107142857
136,22.66666667,1,3,4,5,0.580019346,0.852459016
133,19.85714286,1,1,6,5,0.57790736,0.857142857
483,15.80645161,9,15,5,5,0.578465759,0.375
7,7,0,0,7,5,0.560058725,0.2
201,18.54545455,4,4,5,2,0.574177237,0.166666667
159,16.1,0,3,3,5,0.570708061,0.2
609,16.72972973,0,24,7,3,0.574645244,0.85
329,23.78571429,1,0,12,1,0.579139322,0.269230769
36,18,0,3,4,1,0.560649096,0
78,20,0,2,2,5,0.571689785,0.6
209,10.75,2,11,2,5,0.576147994,0.814814815
105,17.66666667,0,8,5,5,0.571497614,0.25
271,13.04761905,0,7,9,2,0.572069516,0.25
31,10.33333333,0,1,3,5,0.5755023,0.714285714
330,17.52631579,0,22,6,1,0.568106394,0.103448276
182,12.46666667,1,4,7,5,0.576189136,1
347,12.27586207,1,4,5,5,0.57590058,0.909090909
67,13.4,2,4,1,1,0.568647061,0.136363636
60,30,0,2,10,5,0.565673043,0.8
104,10.5,4,6,5,2,0.566950099,0.2
240,18.46153846,1,12,3,3,0.575997831,0.6
275,21.46153846,0,10,7,2,0.574030793,0.5
407,17.91304348,0,2,3,4,0.579667498,0.78125
28,14,0,3,1,1,0.565728737,0
485,22.27272727,1,11,2,1,0.579215557,0.227272727
125,12.7,0,8,9,2,0.569073538,0.428571429
60,10,0,2,5,5,0.569692295,0.868852459
81,16.4,0,11,6,2,0.566567018,0.090909091
48,9.6,0,3,2,1,0.569848672,0.125
165,16.6,2,4,7,5,0.575076049,0.5
28,7,1,2,2,1,0.565525757,0
12,12,0,0,3,5,0.560877416,0.6
130,13.3,0,10,6,5,0.575589481,0.666666667
40,13.33333333,0,2,4,2,0.567379852,0
61,13,4,3,5,1,0.571198392,0.125
48,6.125,4,3,7,5,0.57074348,0.8
84,12.14285714,0,5,11,1,0.574975404,0.157894737
55,11.6,0,2,4,5,0.576285293,0.714285714
218,12.15789474,6,2,9,5,0.576433574,0.538461538
151,10.33333333,9,9,6,1,0.570420975,0.0625
56,18.66666667,0,2,10,5,0.575938342,0.769230769
44,7.333333333,0,1,6,1,0.570727575,0.055555556
126,15.875,1,2,8,5,0.574610968,0.4
137,15.77777778,1,3,4,3,0.575400618,0.444444444
116,23.2,0,0,3,5,0.577743655,1
217,12.33333333,2,4,5,5,0.577439597,0.8
43,8.6,0,0,2,2,0.574382152,0.107142857
59,14.75,0,2,1,1,0.57053882,0.2
368,13.42857143,2,18,6,4,0.576012359,0.931623932
411,18.08695652,0,4,5,5,0.576299149,0.833333333
67,11.16666667,2,4,7,5,0.569841505,0.909090909
60,15.75,2,60,6,5,0.530843157,0.285714286
123,15.5,0,2,5,5,0.575953885,0.6
82,12.57142857,8,3,1,5,0.575404774,0.5
88,18.2,0,2,9,1,0.575015982,0.212121212
391,13.36666667,6,7,7,5,0.577724343,0.875
155,15.5,2,0,8,5,0.57467132,0.846153846
106,21.2,0,2,6,2,0.579863977,0.285714286
105,21,0,1,3,3,0.579725647,0.5
331,28,0,9,7,4,0.575545293,0.6
176,17.7,5,7,6,5,0.573099873,0.736842105
249,19.15384615,0,4,4,4,0.578430101,0.6
29,7.25,0,4,2,1,0.57179427,0
196,16.66666667,0,1,2,5,0.576587771,0.764705882
719,10.47826087,23,67,3,1,0.569842926,0.436619718
204,13.66666667,0,28,7,5,0.567046493,0.9
168,21,0,6,13,4,0.572240407,1
696,14.6875,2,3,5,4,0.57960399,0.8
55,11,0,1,10,2,0.572667368,0
367,6.740740741,4,25,10,1,0.573464414,0.428571429
130,13,2,5,5,4,0.570503855,0.4
74,12.33333333,4,3,6,5,0.565356741,0.714285714
21,10.5,0,0,3,1,0.567973804,0.083333333
81,16.2,0,5,2,3,0.567225969,0
387,24.1875,1,8,7,5,0.575645663,0.833333333
475,17.81481481,1,13,2,2,0.571855088,0.318181818
215,16.69230769,1,10,6,1,0.572242218,0.465346535
127,42.66666667,0,1,2,1,0.5746952,0.450704225
301,10.46666667,1,8,7,1,0.572960368,0.463636364
68,13.6,0,0,2,5,0.576274929,0.75
56,9.333333333,0,0,5,5,0.58126273,0.833333333
188,14.84615385,6,23,6,4,0.572186314,0.1
27,13.5,0,2,2,5,0.574258227,1
81,20.25,0,6,5,5,0.570119047,0.75
57,9.5,0,1,3,5,0.577343901,1
320,19.29411765,4,6,6,2,0.577775029,0.333333333
212,13.375,4,5,11,5,0.574763301,0.75
108,6.8125,4,2,8,5,0.568312368,0.6
24,6,0,3,3,5,0.569413213,0.666666667
90,10.11111111,0,0,4,5,0.573104108,1
396,25.125,0,2,4,5,0.580856897,1
165,18.33333333,0,4,8,5,0.571899694,0.888888889
83,17,3,0,6,5,0.57527687,0.4
14,4.666666667,3,0,2,1,0.558272154,0.027027027
226,14.25,1,0,7,1,0.57711015,0.421052632
27,27,0,1,13,1,0.576496732,0.166666667
46,12,6,4,4,5,0.576116996,0.727272727
354,16.09090909,1,25,7,5,0.570319042,1
25,8,0,1,2,5,0.576416205,0.4
92,10.22222222,2,4,2,5,0.568635402,0.8
436,14.63333333,0,21,4,1,0.574422032,0.462365591
309,14.76190476,1,9,2,1,0.574819062,0.348837209
225,20.90909091,1,6,11,4,0.57902809,0.588235294
13,13,0,0,1,5,0.578742873,0
43,14.66666667,0,1,3,1,0.576986192,0.104166667
49,7.833333333,3,3,4,2,0.572802704,0.2
633,20.5483871,8,9,3,3,0.574428067,0.625
32,32,0,2,2,5,0.571254704,1
21,7,0,2,1,1,0.570870772,0.076923077
93,18.6,0,3,5,5,0.574761905,1
333,17.73684211,0,4,4,5,0.579865567,0.8
363,72.8,4,4,3,5,0.580807445,0.6
178,18,0,9,2,5,0.56932107,0.2
322,23.07142857,2,5,5,2,0.576138923,0.263157895
39,13,1,3,12,1,0.572246668,0.1
209,16.30769231,0,4,2,1,0.576461212,0.181818182
24,6.5,0,0,3,1,0.563983071,0
481,17.5,5,31,13,5,0.573064576,0.75
222,22.2,1,6,2,5,0.576040825,0.857142857
190,13.64285714,8,20,11,5,0.566545911,0.7
103,26,0,2,3,2,0.57487061,0.176470588
20,6.666666667,2,2,2,5,0.570173872,0.285714286
110,18.33333333,0,1,4,3,0.577987505,0.833333333
175,16.27272727,0,2,5,5,0.581567316,0
230,9.625,3,18,10,5,0.570997877,0.857142857
137,17.125,0,0,5,2,0.576862759,0.111111111
132,19.14285714,1,3,5,3,0.57562418,0.375
333,14.73913043,4,7,3,2,0.575534688,0.352941176
310,22.57142857,4,9,7,1,0.575474087,0.333333333
367,13.06896552,3,12,9,2,0.572335372,0.285714286
59,29.5,0,2,9,5,0.577728996,0.857142857
566,13.25581395,1,20,6,5,0.571739866,0.8
22,7.333333333,0,1,6,1,0.573314588,0.142857143
35,17.5,0,7,4,1,0.57126818,0.153846154
133,11.08333333,0,1,6,3,0.569502273,0.4
116,16.57142857,0,2,7,2,0.571833159,0.290322581
57,8.142857143,1,4,1,3,0.565059432,0.142857143
191,17.54545455,0,11,3,3,0.571873954,0.166666667
150,15,1,7,9,3,0.568860749,0.428571429
25,12.5,0,1,9,1,0.571719499,0
262,17.4,0,4,6,5,0.580355116,0.5
308,14.18181818,2,10,8,4,0.574937527,0.9
459,17.22222222,1,11,5,5,0.574130993,0.777777778
361,21.58823529,0,3,8,5,0.581428792,0.916030534
107,21.4,0,4,9,3,0.578187973,0.285714286
249,19.46153846,0,9,8,5,0.578159613,0.866666667
33,11.33333333,1,0,8,1,0.575921661,0.069767442
154,8.882352941,0,7,10,1,0.572268235,0.12
293,14.14285714,4,3,5,1,0.578832357,0.342105263
501,14.76470588,9,8,1,5,0.578232383,0.666666667
710,23.29032258,3,8,9,3,0.575774611,0.6
414,13.4516129,0,20,7,5,0.577251831,1
198,18.36363636,3,2,7,2,0.57426715,0
980,17.69642857,2,8,5,3,0.575688835,0.666666667
333,16.14285714,1,10,3,5,0.574478807,0.8
140,14.2,0,3,5,5,0.575445122,0.666666667
281,20.21428571,0,0,3,3,0.578175613,0.6
187,17,1,1,6,2,0.576806825,0.428571429
324,18.22222222,0,4,3,4,0.57708012,0.722222222
162,23.28571429,1,4,11,5,0.578113767,0.8
35,7,1,1,9,1,0.570125809,0
243,24.8,0,7,8,2,0.577196381,0.28
289,17.05882353,0,8,5,5,0.578289808,0.916666667
23,11.5,0,1,7,2,0.570033604,0
41,20.5,0,0,1,1,0.581063579,0
125,11.45454545,0,6,2,5,0.574187826,0.941176471
34,17.5,0,1,1,1,0.582811482,0.050847458
322,16.35,3,17,6,5,0.57464302,0.714285714
145,16.11111111,0,1,3,2,0.568161924,0.416666667
51,13,0,1,5,5,0.574748173,0.666666667
406,22.72222222,1,8,2,5,0.574056555,0.909090909
63,9.142857143,0,5,3,1,0.57241099,0.055555556
892,15.08333333,6,9,5,5,0.578054044,0.888888889
796,28.60714286,2,9,3,2,0.5805058,0.384615385
116,16.71428571,1,0,5,3,0.573492308,0.6
75,19.25,2,1,1,1,0.575669677,0.117647059
91,18.6,0,0,3,5,0.581271769,0.875
34,6.8,1,3,1,5,0.567317332,0.6
19,9.5,0,4,2,1,0.570819691,0.157894737
208,16.23076923,1,4,4,5,0.575871356,0.631578947
12,6,0,12,3,5,0.533068145,0.25
316,35.33333333,0,16,8,4,0.577359857,1
142,20.28571429,0,5,2,3,0.576396494,0.4
115,23,0,3,2,2,0.572525681,0.571428571
69,23.66666667,0,1,10,3,0.579929711,0
158,27,1,8,2,1,0.572770541,0.307692308
479,20.33333333,0,14,8,5,0.577694866,1
1079,14.72,0,32,8,5,0.57776853,1
373,15.12,2,11,5,4,0.57222465,0.6
163,27.16666667,0,5,1,1,0.57661707,0.206896552
258,20,0,0,11,2,0.580112989,0.090909091
111,22,1,3,3,1,0.575257417,0.375
147,21.14285714,0,2,6,5,0.578500492,0.8
450,25.16666667,1,26,20,5,0.573401467,1
132,16.5,1,1,3,1,0.575987429,0.151515152
123,13.66666667,0,3,6,5,0.576711213,0.333333333
126,13.55555556,3,27,4,5,0.569870278,0.866666667
330,15.71428571,1,8,9,5,0.575465661,1
591,26,1,13,14,5,0.578765291,0.8
127,18.28571429,0,6,6,4,0.576620435,0
27,9,0,1,4,2,0.565397516,0.285714286
82,16.4,0,7,5,5,0.565684965,1
408,12.35294118,2,18,9,5,0.576221685,0.7
51,17.33333333,0,1,7,1,0.573511172,0.161290323
530,20.46153846,0,5,6,5,0.577926528,1
84,10.625,3,4,1,5,0.576008244,1
266,22.33333333,0,0,5,4,0.569048107,1
117,16.71428571,1,1,5,5,0.576852885,0.714285714
186,27,1,10,4,4,0.573557471,1
95,23.75,0,3,3,5,0.573455344,0.9375
598,18.36363636,3,7,3,4,0.578455385,0.75
267,17.8,1,16,5,5,0.569001357,0.833333333
48,12,1,1,1,3,0.5705835,0
161,14.63636364,1,3,3,4,0.575109348,0.8
259,28.77777778,0,6,3,4,0.578658061,0.8
89,13,0,0,3,3,0.572287644,0.071428571
164,16.9,1,12,2,5,0.571525507,0.916666667
210,15,0,2,3,1,0.570303032,0.026315789
311,24.07692308,0,4,7,5,0.5798016,0.75
198,21,0,18,4,2,0.575997513,0.142857143
117,13.11111111,1,4,2,4,0.571358337,0.859649123
186,31.33333333,1,3,5,1,0.57929339,0.1875
87,11.375,2,7,9,2,0.566634791,0.117647059
63,12.6,0,1,4,5,0.574359493,1
30,10,0,1,3,1,0.576870651,0.074074074
164,18.55555556,1,4,10,4,0.576482132,1
209,23.22222222,0,5,7,5,0.577443389,0.9
62,10.16666667,0,3,6,2,0.576209159,0.142857143
136,13.6,0,2,4,1,0.569231144,0.043478261
202,20.2,3,4,6,2,0.57847513,0.25
106,21.2,6,3,5,5,0.573167289,1
302,17.88235294,1,4,5,5,0.578742506,0.955882353
15,8,0,15,1,2,0.540211084,0
171,21.625,1,2,6,5,0.581051763,1
254,15.17647059,3,4,3,5,0.574619671,0.866666667
289,10.32142857,4,15,7,4,0.572836644,0.75
228,13.41176471,2,5,8,1,0.572460856,0.153846154
332,17.52631579,3,3,2,4,0.576501862,0.8
93,10.55555556,0,3,1,2,0.571138262,0
88,11.25,0,1,3,4,0.574980204,0.6
47,11.75,0,1,7,5,0.575472159,1
150,15.2,0,4,4,1,0.572464477,0.346153846
199,16.83333333,1,13,4,5,0.57076395,0.8
346,18.21052632,1,3,4,4,0.577134411,0.944444444
251,10.36,10,7,9,2,0.572227097,0.125
247,17.85714286,1,14,6,5,0.579212699,1
206,15.84615385,3,19,5,5,0.572470697,0.714285714
127,14.33333333,1,4,3,5,0.573307392,0.8
777,26.06666667,1,9,3,4,0.579126723,1
67,22.33333333,1,3,3,4,0.575376353,0.96
227,19,0,4,6,5,0.578394508,0.916666667
210,17.58333333,1,7,3,5,0.571841046,0.807692308
206,18.81818182,3,1,6,3,0.57746769,0.272727273
118,118,0,16,5,2,0.568338636,0
268,16.75,0,1,2,4,0.578561704,1
36,7.4,2,1,6,5,0.580172347,0.6
212,15.21428571,0,3,9,5,0.576715291,0.888888889
28,28,1,2,3,2,0.573396263,0.058823529
158,8.777777778,0,13,2,5,0.573436378,0.923076923
33,8.25,0,0,7,5,0.567280801,0.5
165,18.55555556,3,1,4,5,0.578525572,0.9
793,19,1,17,5,3,0.577828123,0.666666667
32,16,0,2,6,1,0.568178086,0.066666667
58,11.6,2,3,7,5,0.57712516,0.928571429
158,17.55555556,0,13,7,5,0.572166539,0.8
43,11,1,3,5,5,0.572810244,0.818181818
122,12.7,5,0,3,3,0.576826267,0.071428571
272,13.6,1,5,5,4,0.577934508,0.571428571
116,9,1,8,8,5,0.576587391,0.285714286
70,17.5,1,3,2,5,0.579434713,0.6
36,7.2,0,3,6,5,0.571612946,0.2
511,16.1875,1,6,3,5,0.578344482,0.950226244
347,17.65,4,5,3,5,0.576409044,0.666666667
190,15.91666667,0,1,11,5,0.58024549,0.555555556
34,11.33333333,1,2,1,1,0.572297581,0.441860465
111,18.66666667,0,2,4,5,0.579516254,0.6
106,17.66666667,0,6,6,5,0.574631299,0.818181818
177,12.64285714,0,6,8,5,0.575427316,0.848101266
274,13.33333333,2,6,5,5,0.579142438,1
150,18.75,0,5,6,2,0.573924231,0.296296296
281,18.86666667,3,6,4,2,0.577839799,0.214285714
127,32,2,6,1,3,0.578467245,0.230769231
202,13.6,0,13,3,5,0.569907465,0.8
49,8.333333333,1,3,4,4,0.577056491,0.857142857
229,21.18181818,3,0,2,1,0.578831278,0.285714286
89,12.71428571,0,0,1,5,0.582683379,0.833333333
104,12,0,4,3,5,0.575698473,0.4
196,16.66666667,0,9,7,4,0.574561964,0.545454545
446,10.11111111,14,15,5,3,0.572510654,0.269230769
39,9.75,0,0,3,2,0.57561234,0.166666667
21,7,0,0,1,1,0.577374133,0
224,18.83333333,0,16,3,5,0.57358108,0.875
80,11.71428571,0,1,7,5,0.574963772,0.8
435,16.96153846,5,33,5,5,0.572809017,0.571428571
96,16.16666667,0,1,2,1,0.576179126,0.342105263
332,19.88235294,1,12,10,5,0.577075491,0.857142857
143,15.88888889,0,5,8,5,0.576847653,0.6
404,11.05405405,4,3,3,4,0.575956185,0.142857143
262,26.3,1,10,6,2,0.573115278,0.6
115,23,3,7,1,5,0.573068982,0.866666667
981,24.2195122,1,15,4,5,0.578734564,0.944329897
218,19.90909091,0,5,3,1,0.575363752,0.278688525
325,14.86363636,0,10,9,4,0.577864327,0.888888889
61,10.16666667,5,7,4,5,0.569621354,0.909090909
130,21.83333333,0,3,4,3,0.575212111,0.157894737
184,16.72727273,1,4,2,5,0.577448947,0.571428571
237,24.1,0,1,3,5,0.584172983,0.909090909
134,12.27272727,0,2,2,1,0.574234964,0.461538462
427,19.63636364,1,9,9,5,0.579413575,0.875
129,14.33333333,0,2,4,1,0.577706288,0.666666667
71,17.75,0,7,8,1,0.570557793,0.095238095
22,11,0,0,3,1,0.567942514,0.166666667
193,24.5,0,10,5,5,0.576738756,0.823529412
337,24.42857143,0,3,2,5,0.581961268,0.888888889
468,29.5625,1,20,14,5,0.575421658,0.75
159,16.1,2,4,9,4,0.574128234,0.444444444
251,19.53846154,0,2,6,5,0.577698265,0.875
391,24.4375,0,9,13,3,0.576384929,0.615384615
106,15.14285714,0,2,3,2,0.576062624,0.388888889
183,14.30769231,1,8,6,3,0.573361295,0.428571429
143,15.88888889,1,2,5,5,0.5742437,0.6
337,16.28571429,2,5,5,3,0.577350835,0.5
58,11.6,0,2,8,1,0.56701041,0.068965517
302,18.11764706,2,10,7,5,0.5780201,0.9
48,12,1,5,3,5,0.567476178,0.625
54,13.5,1,4,1,1,0.577001031,0.076923077
249,18,0,5,1,5,0.577341683,0.2
219,13.875,7,6,5,2,0.574607187,0.411764706
120,15,2,8,4,5,0.572535721,0.714285714
100,20,4,5,11,5,0.576943163,0.6
104,11.55555556,2,1,5,2,0.573680227,0.319444444
91,22.75,0,1,7,2,0.569791404,0.019047619
154,12.83333333,0,2,2,5,0.577773723,0.714285714
49,16.33333333,0,1,1,5,0.576710288,0.777777778
52,10.4,0,0,6,3,0.574553832,0.571428571
320,8.41025641,2,6,2,4,0.574389358,0.8
436,10.35555556,18,16,2,5,0.5733992,0.636363636
501,14.94117647,1,14,2,5,0.577866423,0.7
134,22.33333333,2,3,6,5,0.572489755,0.909090909
411,17.25,1,5,5,4,0.579069612,0.909090909
78,39,0,6,6,2,0.573532721,0.086956522
344,13.38461538,1,10,4,4,0.578091556,0.85
107,18,0,3,6,5,0.578887325,1
81,16.2,2,0,4,5,0.576956375,0.111111111
66,11,3,5,3,5,0.570226779,0.777777778
59,11.8,0,4,2,4,0.571568892,0.666666667
170,17.1,0,16,9,5,0.573356384,0.714285714
46,9.2,0,1,6,5,0.57214493,0.8
63,12.6,0,1,3,4,0.57607122,0.125
857,15.26315789,7,31,13,3,0.573312093,0.6
105,11.77777778,1,2,4,5,0.578857152,0.6
52,13,1,2,4,1,0.573961577,0.206349206
302,16.94444444,4,18,3,3,0.573747778,0.5
83,20.75,0,0,5,3,0.580982582,0.571428571
200,11.82352941,1,5,2,5,0.577028018,0.857142857
252,11.45454545,1,7,9,5,0.576583074,0.842105263
77,11.14285714,3,6,2,5,0.573634581,0.823529412
196,11.82352941,2,7,7,5,0.575889105,0.875
243,20.25,0,0,5,5,0.580986971,0.827586207
438,34.07692308,0,2,5,1,0.579704558,0.404255319
108,18,0,5,4,5,0.575677881,1
98,19.6,4,2,5,5,0.57869206,1
99,11.11111111,9,22,4,1,0.566917064,0.586666667
218,15.57142857,0,4,3,5,0.574682111,0.924528302
54,10.8,0,3,1,5,0.573834486,0.9
14,7,0,1,1,5,0.578018647,0
217,19.90909091,1,3,3,1,0.580985284,0.423728814
157,14.54545455,0,3,10,5,0.577167597,0.75
62,9.285714286,0,5,8,5,0.571194366,0.925925926
1110,20.74074074,8,14,8,4,0.579167203,0.666666667
162,20.5,0,6,5,5,0.576023411,0.875
167,15.54545455,2,7,3,4,0.577949582,0.714285714
65,11.16666667,3,1,2,5,0.577309585,0.909090909
615,20.76666667,10,15,9,1,0.576505795,0.406976744
32,8,0,0,4,1,0.574572659,0.444444444
170,17.2,0,3,4,3,0.579372589,0.6
173,19.22222222,0,1,9,5,0.578698661,0.5
527,21.28,2,19,6,5,0.575695582,0.916666667
23,7.666666667,0,2,10,1,0.562117334,0
631,13.65957447,0,1,3,5,0.577607686,0.6
207,16.15384615,1,8,4,1,0.573965525,0.16
533,12.51162791,13,24,5,5,0.571570028,0.45
74,10.57142857,0,1,6,5,0.57787002,0.8
84,10.25,2,9,10,5,0.57367898,0.666666667
360,12.92857143,0,10,7,5,0.574323184,1
145,16.22222222,0,4,1,4,0.580781453,0.8
79,15.8,3,6,1,5,0.567931079,0.833333333
341,13.23076923,1,19,8,5,0.574068138,0.454545455
307,30.8,2,4,6,4,0.577844594,1
339,24.28571429,0,4,11,5,0.577706538,0.857142857
73,6.153846154,3,2,1,5,0.573598568,0.888888889
775,21.27027027,2,11,8,4,0.579647759,1
220,18.58333333,1,5,2,5,0.576882969,0.8
186,14.61538462,1,4,3,1,0.575981489,0.342857143
228,25.88888889,0,3,2,2,0.577883785,0.444444444
84,9.333333333,4,5,5,5,0.570732516,0.6
119,23.8,0,2,8,5,0.580121042,1
23,23,0,2,2,1,0.565915946,0.033333333
431,20.76190476,0,8,2,5,0.579453689,0.8
706,16.88372093,2,8,8,5,0.579284184,0.75
158,14.36363636,2,3,6,5,0.57591143,0.705882353
126,11.54545455,1,1,10,5,0.576392408,0.5
108,21.6,0,2,4,1,0.574435034,0.166666667
263,16.6875,0,3,3,3,0.580506971,0.2
80,13.33333333,1,1,5,4,0.575347348,0.8
138,15.33333333,0,4,7,3,0.576524258,0.315789474
48,12,1,3,5,5,0.572612197,0.888888889
147,49,0,13,7,5,0.570515485,0.833333333
254,15.41176471,3,14,4,4,0.574171051,1
589,18,13,30,11,4,0.576229252,0.857142857
265,24.45454545,0,5,7,5,0.580309492,0.714285714
467,18.84,3,17,7,5,0.573549913,0.818181818
